respondent_id,h1n1_vaccine,seasonal vaccine
4509,0.04717611080790786,0.12302101442482251
4510,0.24381785555369423,0.8229504256781404
4511,0.718930911319805,0.9030686092971894
4512,0.6027755002943945,0.8563216698674613
4513,0.23317482885173044,0.5390470203491484
4514,0.08935123885600628,0.5104169974221994
4515,0.07441248621249533,0.5941874829441393
4516,0.3016861773362031,0.33397212728903003
4517,0.039398467642079604,0.652130797097249
4518,0.014413588398206247,0.048132364658817386
4519,0.48771071027513946,0.9650625818965686
4520,0.1327651676410816,0.3059251831390644
4521,0.4447607412209708,0.3357584815908663
4522,0.519891046062403,0.783235315146857
4523,0.06437093304824407,0.2457078236747913
4524,0.04991257715257552,0.07326232938927905
4525,0.031586165235337145,0.8735645652015905
4526,0.5811773312565445,0.6205945708217308
4527,0.4706009894335438,0.8538643693407955
4528,0.21412211989355517,0.6055998655736775
4529,0.21954022256557826,0.873110205432105
4530,0.053553711557159774,0.5418650721872434
4531,0.3038614613291625,0.9078394272219746
4532,0.6052139985572091,0.3439663135357113
4533,0.5509153113913796,0.6178612600445124
4534,0.11266009742762462,0.2435280848556995
4535,0.10116352169156258,0.1408728496627501
4536,0.009581284024934739,0.6419546008133903
4537,0.43290681588067303,0.7371164851081935
4538,0.15736762005490668,0.34364654070374967
4539,0.05911475722723224,0.19068818152283165
4540,0.13248925067611703,0.534941539474495
4541,0.5858495983379188,0.7290563408101444
4542,0.10492670236581235,0.12060383164737265
4543,0.5265862364282878,0.8179449739544782
4544,0.5476736167795748,0.9039405024803595
4545,0.4305038574997527,0.18223592565331473
4546,0.1753247080422223,0.9231718895002239
4547,0.09545030473823056,0.2946931471990254
4548,0.12435219032901645,0.47106688083010856
4549,0.03853193341645062,0.17585832960600645
4550,0.0861425864371046,0.2736208978391188
4551,0.0503843670922016,0.18797376920776215
4552,0.4372162888405154,0.8947442348222351
4553,0.06730098381222518,0.11284539524121616
4554,0.05240890418563835,0.13203851774630382
4555,0.6621246976400543,0.9128320722307096
4556,0.2602118003542336,0.20973884319212344
4557,0.01967027779960519,0.11298149444166708
4558,0.453932087569861,0.5797329743648453
4559,0.04419592827027808,0.031150070086358082
4560,0.2911460742087699,0.9692141176168049
4561,0.6948510858467039,0.9691328813064
4562,0.08260678082160307,0.2847641071790086
4563,0.18259839121613067,0.6121989731961154
4564,0.011578268155747789,0.09229085088404476
4565,0.6543679217272839,0.8626650822969947
4566,0.28937286662454426,0.460714020027075
4567,0.21350328507436106,0.6086806048713518
4568,0.0626437387651574,0.04938607080305207
4569,0.07896127204530741,0.8853436939683555
4570,0.07046947001176085,0.08373302841164357
4571,0.12772622100945377,0.3298591807553555
4572,0.11179754617368985,0.13838791270306378
4573,0.10875657153163826,0.8076343434546999
4574,0.03989886367788956,0.049701845780431526
4575,0.21060306129293754,0.5230248539991085
4576,0.10061006560957915,0.2128846013023232
4577,0.06793181911998893,0.2647032574522783
4578,0.09397850086905046,0.974203658554055
4579,0.2473979973673519,0.5251162363051249
4580,0.1098743444706132,0.7296419614645763
4581,0.0393149696966154,0.07999662275133036
4582,0.15995162837995208,0.8321797561270857
4583,0.008669021841573716,0.09134488480908111
4584,0.024285058250981748,0.018737561916053448
4585,0.0358822655271101,0.7789601470882657
4586,0.10328742827493254,0.5607988292859314
4587,0.6517225941541616,0.9309722817345114
4588,0.052468396045149676,0.26360690651540253
4589,0.5848035985530748,0.6071243421437464
4590,0.07081340686311359,0.8976797695513976
4591,0.10564608223111674,0.9062033573798409
4592,0.14299703248845108,0.24652318447309984
4593,0.21538644135565094,0.7314928123829916
4594,0.8394028261353711,0.9350477632471444
4595,0.05702498351169793,0.6796690701091342
4596,0.08846122675578406,0.15194855344727753
4597,0.02660026794434845,0.2932442340690603
4598,0.3589409028215439,0.6569512985367537
4599,0.16711194945272526,0.8010591189823207
4600,0.007719436454910638,0.01870646267892141
4601,0.39554385245827917,0.4607963749279692
4602,0.17970507455207374,0.40522866555177295
4603,0.34852202124002307,0.7035722582989947
4604,0.08559337427860009,0.34717480651217203
4605,0.2477519196173041,0.8361223343573562
4606,0.20994924349062483,0.3526120973797749
4607,0.412225458156528,0.624315074020237
4608,0.0870320359363076,0.2068534577361486
4609,0.08837953960995211,0.2055823625980594
4610,0.05437831859798411,0.08478519067810476
4611,0.11027154067617594,0.5681954224897598
4612,0.14287268985075352,0.48426711916906784
4613,0.02750738260900571,0.8123452939791717
4614,0.1455615444623614,0.07065739323629251
4615,0.6597768329873643,0.8679128474804396
4616,0.5800722658756339,0.8188479184932207
4617,0.1010738487655601,0.24243775490216143
4618,0.3367731663590432,0.7003217951166999
4619,0.7366623300986421,0.8485699372624974
4620,0.10861203311539991,0.48104179717108353
4621,0.9111819393766987,0.9425160526760774
4622,0.07024293012395476,0.717650232936859
4623,0.0073691904246335985,0.0372889576100697
4624,0.1093786151747422,0.4045591021148091
4625,0.7225019250005835,0.8530278397016823
4626,0.44451688403235273,0.8085237096181562
4627,0.37430160320062916,0.2140751845684408
4628,0.20192173044882583,0.1854748411199391
4629,0.10887341569391656,0.35362484228581875
4630,0.1018324397662272,0.2827076938647592
4631,0.03214981891041504,0.07192036952528101
4632,0.0620036394963437,0.6663736564895621
4633,0.09966608363974302,0.1666795658813241
4634,0.04161597441317185,0.45597238473223173
4635,0.18155087065280354,0.25903107616118975
4636,0.1083361431106406,0.603733182136535
4637,0.5897087968919871,0.5394589591336068
4638,0.612111499069435,0.9345914523901968
4639,0.23141259049579263,0.47738277505747223
4640,0.11702730692859474,0.4339548261005748
4641,0.4645899599731859,0.7189362564803532
4642,0.1001424761333,0.22797271477485492
4643,0.21079361972343388,0.8591555082276172
4644,0.039649005087013564,0.6698878211749753
4645,0.04744063916724303,0.1664934281418192
4646,0.043210670926529055,0.2114819441646907
4647,0.027963487428878213,0.7390524357247223
4648,0.13350570275712187,0.6327474575271641
4649,0.09512226226290488,0.2540720276548342
4650,0.3293113838821693,0.4375081399119864
4651,0.03822543326269717,0.16750026608519936
4652,0.08408523570743633,0.195481412163528
4653,0.16766317388922158,0.3038342296213356
4654,0.36303094376380685,0.6189862342948967
4655,0.025026026655887674,0.39315104154017627
4656,0.6131951262758386,0.7827177454858242
4657,0.13736837318153125,0.4274405059375087
4658,0.5496929594900378,0.5646218395015208
4659,0.1299680213019675,0.09442153286168155
4660,0.07120313127599864,0.09979020126811713
4661,0.14741327127935744,0.33418995803439927
4662,0.5004109790038324,0.8427656739736871
4663,0.06511384121333257,0.20905076576950207
4664,0.0750513009078919,0.04951776287753623
4665,0.8366478174906343,0.8549585502668223
4666,0.050023804136108026,0.49378798565237303
4667,0.14378500982426556,0.141921366384488
4668,0.22947532061570236,0.8463055256807116
4669,0.09392501587526986,0.7002141768514063
4670,0.8135084855381151,0.9420527519401961
4671,0.045257498660325156,0.2761457730222103
4672,0.7812400106678747,0.8429233811171742
4673,0.5248260164960067,0.582810658220098
4674,0.0897992382323323,0.07967695647602586
4675,0.09544690245294396,0.5546783933466221
4676,0.873211835190849,0.9630757330418729
4677,0.7166650009051427,0.8431155944545864
4678,0.2397431153570093,0.642928319482652
4679,0.24118204732251186,0.46430697062398874
4680,0.22707923408533515,0.6261399283547658
4681,0.8156811301147053,0.17295790076208908
4682,0.04014223644733518,0.9568266571416412
4683,0.07281835746242875,0.7196728203622618
4684,0.7649807214616022,0.9535980903454665
4685,0.24205919334785667,0.6795362305094436
4686,0.07445396678436107,0.13728278649994502
4687,0.6414648709134201,0.34074329449305824
4688,0.035947167291574704,0.09118369813363382
4689,0.6317117844357638,0.8023982500835257
4690,0.09996354918937515,0.38698890655999774
4691,0.18542716580027668,0.3642797559578751
4692,0.8207663536006676,0.9240981176288453
4693,0.9445237651623002,0.8980403562654179
4694,0.1297451034990435,0.7565315165118106
4695,0.31933567886531633,0.7169940825601037
4696,0.3771165630290114,0.0204947355904765
4697,0.04790785884488606,0.062210730948245044
4698,0.0834533006297122,0.7431024384674975
4699,0.1074759825192353,0.4963606194540247
4700,0.6766951733467875,0.3072669040598929
4701,0.06943593206039786,0.1777565194349863
4702,0.02721057663231794,0.07297677970386547
4703,0.1756823782962268,0.2637126795926322
4704,0.30499549502711193,0.2581765740085622
4705,0.1432774189268585,0.6642494370680987
4706,0.1474737703239179,0.2321491264579362
4707,0.028480900943535403,0.054951711913418
4708,0.08088342581417302,0.3952384110455086
4709,0.2483777359599935,0.5937131054802159
4710,0.3908479010049668,0.8928661902299803
4711,0.01137406139189194,0.0751385193384036
4712,0.8025403419283962,0.9411358633973435
4713,0.007129652754558576,0.01577873831976488
4714,0.052925634188630145,0.23897702145630415
4715,0.11733319330067224,0.1343861729836317
4716,0.8203824496696704,0.9566116893169554
4717,0.05983946440526408,0.558381831274322
4718,0.10052188372244958,0.178531422268884
4719,0.2300160820292636,0.8713785895724583
4720,0.10171894905282874,0.674303064766365
4721,0.2557839020904459,0.8637675633412695
4722,0.2913088308356442,0.7688648549814143
4723,0.1570533560931353,0.6484689173303521
4724,0.08714117728596663,0.06355612483253921
4725,0.06774274482399356,0.04386174288951732
4726,0.9223190761657403,0.9658300347451914
4727,0.4930281118441486,0.685167965424198
4728,0.07099040199206998,0.26811050164662353
4729,0.4168030123630345,0.44155089848811374
4730,0.19104234838850223,0.5485512402368292
4731,0.3136809332647341,0.4354398766673132
4732,0.4480092151518138,0.8221706170811813
4733,0.14363578371934896,0.8475799960628428
4734,0.5894928257586954,0.6825945953224675
4735,0.7597056538313309,0.8240806251866795
4736,0.02011786755678744,0.08373688853393656
4737,0.009911584602344816,0.09745388294921291
4738,0.08733078589601474,0.32422439547970494
4739,0.5606514392978317,0.911921646421014
4740,0.3013697122917113,0.5050265018102622
4741,0.8975207572924949,0.9873237908377722
4742,0.057944497124390634,0.06316007975133084
4743,0.3400676622441293,0.9626279365123609
4744,0.2277029883995181,0.8011229576364922
4745,0.1515946565048121,0.0775746462945269
4746,0.20112937749554985,0.4657329181472781
4747,0.7681984151762519,0.9342921737082485
4748,0.15082271582534168,0.9523666052459498
4749,0.10435693460948237,0.468193834732579
4750,0.1380050660153731,0.26871449435369754
4751,0.2297784738735518,0.556009288710378
4752,0.09489312083360515,0.17870765501106248
4753,0.05110375348182129,0.1709180977980894
4754,0.054946221447072646,0.6170353048862144
4755,0.19260412052306802,0.851380338099799
4756,0.04802779381415606,0.8977775953566631
4757,0.07476272239200217,0.3085916672614335
4758,0.7670262129675971,0.9476341341758661
4759,0.019451268250501762,0.2132019017755404
4760,0.39360356789627915,0.971003268409644
4761,0.16243344283596675,0.5340040245487984
4762,0.6388432025361974,0.6836091669138465
4763,0.06221058874511829,0.8253378895550858
4764,0.20947888654873764,0.7299287838180615
4765,0.2482550976334793,0.6970106537526362
4766,0.7782994947650934,0.9075205384107476
4767,0.2336437214312371,0.6309355762422955
4768,0.4801710944778241,0.7979254697899151
4769,0.054166397976865795,0.1563821197244131
4770,0.06442581366176053,0.0814242699021918
4771,0.06141138312157608,0.10985759100888354
4772,0.3747467420251493,0.9418904862420023
4773,0.06930457870451277,0.06006127751951594
4774,0.08198425802443211,0.5046418980087868
4775,0.3595118469891457,0.9543108531295805
4776,0.17682641659705484,0.29578019512962095
4777,0.05335961604270614,0.09008671050352447
4778,0.010896009610288328,0.030263236892920743
4779,0.24812945904588343,0.6974750584165778
4780,0.7245571935196444,0.8108254483584714
4781,0.042529255236003254,0.25771147829651303
4782,0.7446516743887406,0.8524071188066166
4783,0.5893663811243519,0.8657097502325883
4784,0.4012142893924434,0.7236353943928936
4785,0.0721864792418987,0.27802605246060824
4786,0.042756242843287044,0.17265721293842276
4787,0.0433072316302621,0.13115445679906265
4788,0.1839870777717546,0.6998051338711383
4789,0.09075976489569863,0.6351093963256363
4790,0.05105961516445595,0.15504186873966536
4791,0.11705834134833487,0.24025821030960864
4792,0.1617683294344217,0.42346479213750116
4793,0.7778597160973721,0.9361955310261163
4794,0.10208317726508806,0.7056222270963478
4795,0.010767573217778234,0.28519070875061575
4796,0.10518991931469165,0.26588732670933074
4797,0.2731878492348917,0.6348239164788996
4798,0.5593815776791191,0.9288767775307332
4799,0.15721677533194317,0.2315353654487112
4800,0.11742776110419519,0.829553074385874
4801,0.2215053628371291,0.5870625797658339
4802,0.10471462377451538,0.8945899313117109
4803,0.36246818832471334,0.7762356038452487
4804,0.08373504223866007,0.3142043521009623
4805,0.24232160203697664,0.4505068182745033
4806,0.20085570735492086,0.43481494307664176
4807,0.7841827368953888,0.8627811623856412
4808,0.19014545813579412,0.42678968381061205
4809,0.060390964586762706,0.0853836423497874
4810,0.2954931859566507,0.5742385492891
4811,0.0852997747074295,0.7619950632200163
4812,0.16854320469493678,0.7884930523662155
4813,0.08709366319237212,0.5526440036142787
4814,0.0886508568534659,0.8895852429829344
4815,0.6955489942596043,0.9235298152431864
4816,0.07238557548379503,0.4080487437787221
4817,0.032572445920706884,0.09626512804149343
4818,0.46859507238321924,0.9207745945766951
4819,0.18500100720508483,0.8326529081020446
4820,0.09286824660013436,0.35320969500088323
4821,0.20791260213405507,0.4227633502493672
4822,0.1649697532889206,0.4863970562036845
4823,0.043410814748320904,0.12773814150402216
4824,0.1990065992308089,0.5638910358574944
4825,0.048372354286457565,0.13575663377891542
4826,0.9703966198762521,0.9537466803055865
4827,0.10239125195089481,0.08631449998225717
4828,0.3372449875035582,0.7373053105847603
4829,0.08776396196794475,0.8761184110989375
4830,0.03141869946323747,0.15407009640734842
4831,0.0979770900321186,0.30558085642636945
4832,0.6834926098125077,0.810008958142013
4833,0.12293584424236174,0.5185236957193933
4834,0.09417209700952314,0.40482817135835325
4835,0.17792357616358992,0.4893168794331731
4836,0.1824230963886303,0.28384348993385067
4837,0.4530107661921762,0.7620452938440025
4838,0.0626806860622596,0.37807505889530674
4839,0.034012978043906905,0.1686821640031044
4840,0.776469182020764,0.9429005857300121
4841,0.18830024420311456,0.47996419592096734
4842,0.21134392228852725,0.6939042373052751
4843,0.05754322802179316,0.16915612584769193
4844,0.7005748319603561,0.7323316724752911
4845,0.06418704099872724,0.869265557878968
4846,0.12137153538365113,0.313643790443419
4847,0.06873664887044395,0.044673371491659244
4848,0.62485204658795,0.847246767617342
4849,0.4997611198351757,0.42242700901357
4850,0.013912343942415629,0.02755990218963598
4851,0.22322717763179617,0.40611736110332974
4852,0.48538144058338206,0.9224549242666203
4853,0.5578402859800199,0.7529972121934827
4854,0.045013941963289256,0.09570160111788033
4855,0.01787665053985606,0.014521221270543932
4856,0.04769702457868983,0.06450676422438884
4857,0.12189462556993591,0.44780738958512545
4858,0.19256106657316133,0.961364468983342
4859,0.16724075168538755,0.26703543651958206
4860,0.07597243187970179,0.23951422863767238
4861,0.04589946446059007,0.8102227474263755
4862,0.006774408533556499,0.019125129295903955
4863,0.39554133464854224,0.7941771120440372
4864,0.05757409651144813,0.3437229565038842
4865,0.04576617915234682,0.1004196958967473
4866,0.2996477386313583,0.19926581752657524
4867,0.2956724324456092,0.7234157021279336
4868,0.33958072381760157,0.33994693131646825
4869,0.20075644744931642,0.7997777322132996
4870,0.05759701171289527,0.3507270024078147
4871,0.15216981612070826,0.8630299046141136
4872,0.08642805068333687,0.26551944644758896
4873,0.3100458212087868,0.7930804273770237
4874,0.5237836253527075,0.9392233097324996
4875,0.067051709257243,0.3653274648254138
4876,0.2613685321705898,0.8141365237095286
4877,0.09706554101677818,0.3588031895541891
4878,0.06852323591851868,0.1432221987234391
4879,0.025591860037574903,0.0963070203770647
4880,0.25685813790243317,0.532263455716844
4881,0.2639092275024788,0.3384517324013303
4882,0.04611550154112328,0.08732230954747915
4883,0.7447007229699361,0.2470956759290171
4884,0.07319076819998677,0.3889337642989895
4885,0.20066361339082484,0.07541012685230686
4886,0.11314271590071946,0.38291721928262296
4887,0.02857753319504799,0.6089371092365721
4888,0.06924618106039358,0.19579124117349864
4889,0.7132307850775774,0.7571160730556197
4890,0.13004958913802905,0.59326419395094
4891,0.34007775850619737,0.7985932033767722
4892,0.24862005224354033,0.8449598447998182
4893,0.14222453223797496,0.5603544816311564
4894,0.19576354927797943,0.6958665615920557
4895,0.06524402116692295,0.09191280987598999
4896,0.07300226643495251,0.47300765598315886
4897,0.057466084585415335,0.39668650471253636
4898,0.04609990650071391,0.2772671355062436
4899,0.0676543474685064,0.3093973692551508
4900,0.17351708702657082,0.39637864167869036
4901,0.3180215223138288,0.5530189156305748
4902,0.04853127028560408,0.17612616509085993
4903,0.026815356362998134,0.1938574082596018
4904,0.09074730778419586,0.5655705079579169
4905,0.3358082319487662,0.3799444345717629
4906,0.020249595264250908,0.006819768575890116
4907,0.058002966260924944,0.1920950051937711
4908,0.15423291865211058,0.2458558927675104
4909,0.040869011689019616,0.24095476182892156
4910,0.7567977785828974,0.8352432308499562
4911,0.19536954197583498,0.41746894770202875
4912,0.2373969407024225,0.3930608872260967
4913,0.04277032439883741,0.1373172993945585
4914,0.018088113690763397,0.03272829814181546
4915,0.7466155612877136,0.8796578231524368
4916,0.09879370925666722,0.14035448514589882
4917,0.0595376844851169,0.05038690452254988
4918,0.05498439717958007,0.8232681281040661
4919,0.14832035869292917,0.39667667114855
4920,0.10241829109066049,0.2742980795124827
4921,0.22542824646141424,0.8331769346381174
4922,0.3821154117095903,0.16495088098184368
4923,0.04062069018990694,0.9522794252633572
4924,0.07276142908118494,0.06775590193590757
4925,0.45327481607752157,0.4893776900275595
4926,0.09257472594743996,0.12502715557612176
4927,0.07700076456301831,0.7159174979421863
4928,0.18403069888087492,0.1905243835679767
4929,0.4971957871168535,0.541408132845286
4930,0.0409628819814763,0.24774031966109383
4931,0.4072143118565983,0.8354397521373783
4932,0.4506158000076311,0.8221622368458086
4933,0.055575073263697004,0.2475879498807192
4934,0.8029038778548908,0.9629306079346259
4935,0.5525035599208423,0.8632918509284184
4936,0.1495665377130654,0.21369593591597974
4937,0.19883513862133925,0.771199046539089
4938,0.029415620154661003,0.13088271389404563
4939,0.0806898066162254,0.8559155561810794
4940,0.28556859564000897,0.8211682139115549
4941,0.3669816317281444,0.608570943891346
4942,0.4264393763874907,0.7361380141901807
4943,0.5309300601452033,0.27262620507133345
4944,0.7815875147608938,0.9036198235175296
4945,0.7849896684233157,0.7819966632626058
4946,0.10362133219587259,0.49771630235943637
4947,0.03793460109916812,0.10381797211043692
4948,0.08296934593403049,0.15173585401688655
4949,0.15245523830917934,0.6250864536899825
4950,0.08994418144640043,0.33693720515825465
4951,0.12981925470999553,0.3017624476984756
4952,0.21449092865036543,0.7110357402458588
4953,0.772192794325423,0.9486374438762251
4954,0.3447864390649497,0.86142292658677
4955,0.13621330407552243,0.06287441989707086
4956,0.6731176555265148,0.6593669756325136
4957,0.6264802755221811,0.9233413365559411
4958,0.04367997369244826,0.9018424973822279
4959,0.15753679461030234,0.6201259661477739
4960,0.12430706974367096,0.33241657362208027
4961,0.03932579042949047,0.11445101279425378
4962,0.06186123146407825,0.20318723061188507
4963,0.3137190486876819,0.8938248677037065
4964,0.0990491850812419,0.36548901047641685
4965,0.08010794921053296,0.11121624302862942
4966,0.07236826255713155,0.5937029530168618
4967,0.10582294969619252,0.5359909750452166
4968,0.3740334908553799,0.4591654300470607
4969,0.05374693640797792,0.31461886078208967
4970,0.07351794902244912,0.19697758376158325
4971,0.6691624164197191,0.8588501425742587
4972,0.22971541258382344,0.5937079450298202
4973,0.08110895250978113,0.9347163515590245
4974,0.06662894665220705,0.2401599283012896
4975,0.06877169458345983,0.32961671126185715
4976,0.07893572291812619,0.12353001910331288
4977,0.05812268606303588,0.06821713589269784
4978,0.18666990987319287,0.5101211956590953
4979,0.22220059313821705,0.06730467802265126
4980,0.09556835497908156,0.3631118381695502
4981,0.0810441244108398,0.040030927395646246
4982,0.0545385123266858,0.7984069805215716
4983,0.08943569804953837,0.3469985635554723
4984,0.11387549071013783,0.6542372290369501
4985,0.03708332171879454,0.18611554532549276
4986,0.051654641362815,0.16848744519493614
4987,0.17882902261903283,0.8358219423123716
4988,0.2423107512054152,0.3231774257779506
4989,0.16665667189716943,0.38961673177175626
4990,0.7111398781255707,0.8197487294379056
4991,0.1114452023054092,0.06114163880187751
4992,0.17534921076235477,0.8959318419547436
4993,0.1335371539281433,0.38185767395601117
4994,0.1307524225167845,0.8890117944693458
4995,0.018102571686263922,0.8147239134221551
4996,0.03038503111157657,0.07567885270390931
4997,0.7897646603872203,0.8145119000079519
4998,0.1881933135034183,0.5495051679407246
4999,0.09135183208263396,0.8027678870502515
5000,0.5447449592970903,0.8437692067455586
5001,0.2298990404265353,0.8098698089146529
5002,0.768446550714628,0.8686489067941886
5003,0.34604952896940433,0.46681225612704763
5004,0.13206559780009058,0.41683933438984
5005,0.1403218947551527,0.5769587055333706
5006,0.028242091846816343,0.14489710079250728
5007,0.08054104085466092,0.4243550794581649
5008,0.4534523507838592,0.7400627044392503
5009,0.07991698761526653,0.23485973363903043
5010,0.49185172154390794,0.8896381162819997
5011,0.23853524502888537,0.3732201957430309
5012,0.19282870063699772,0.33860581467358875
5013,0.30842685832120725,0.7998554315956902
5014,0.025225065584048766,0.16740128151203215
5015,0.25623182654625404,0.8834107640693063
5016,0.1271387943246301,0.46142424551043676
5017,0.6077018384948215,0.30463939069369805
5018,0.024946557076851332,0.1140207565414376
5019,0.08833517891611112,0.32387580492961143
5020,0.11588160446820533,0.49291442028326876
5021,0.05788978265564935,0.6499602094437873
5022,0.087344105805753,0.3170653947685825
5023,0.6323131595527839,0.965357792561552
5024,0.012291503925245353,0.20283184432384688
5025,0.3222304699295063,0.40274708894575256
5026,0.42709773432450177,0.7241418265933282
5027,0.04231581076710648,0.19806069324940256
5028,0.19047920838061966,0.5285403983192033
5029,0.033591638609310005,0.2369833598803046
5030,0.1031842081343834,0.1885773281909759
5031,0.14725266633298012,0.5713489703453422
5032,0.07045677286756301,0.9180765789638347
5033,0.153802316368317,0.5367948108573052
5034,0.09582473608687749,0.3720595180922206
5035,0.44531646586690116,0.859634907681513
5036,0.1518289551426487,0.4948185449453121
5037,0.17023495454424606,0.4774154033983498
5038,0.11477476458484603,0.2074274982761391
5039,0.03922104181191063,0.18661142691919716
5040,0.18703999818942688,0.557846312618194
5041,0.034213444338929706,0.03867463181750372
5042,0.21514624278818678,0.923151806344118
5043,0.07967129714991449,0.23446307692894502
5044,0.062250599101927574,0.023136992334369253
5045,0.057132740724450376,0.08034662665889913
5046,0.1097319126843723,0.9299917767134667
5047,0.25730651365956253,0.7152400667816227
5048,0.046377029891639394,0.14202648650686575
5049,0.6599754059573859,0.9551061276816067
5050,0.3467285732919101,0.8011785023602892
5051,0.8093779607369855,0.8261714264444661
5052,0.10054622759362732,0.2873890928446454
5053,0.12975383715067285,0.2882167852479245
5054,0.14061070239621098,0.19941547802679577
5055,0.10064861548527528,0.40691682608720947
5056,0.8452112247919692,0.6121153371320135
5057,0.0744519739457375,0.3873521816449222
5058,0.2505109623052788,0.7530002291691344
5059,0.11092246977452525,0.12123881433945452
5060,0.3670405576972522,0.8875461058020881
5061,0.03258970779052119,0.033683464541518646
5062,0.07550721113282964,0.0776437039678749
5063,0.11674359704011875,0.43324691960064726
5064,0.2521942684133696,0.4286894818714683
5065,0.2508794007012157,0.6281684810873285
5066,0.0067570766187032985,0.33219533291869874
5067,0.06702342743385295,0.41074306969009533
5068,0.11758930358966853,0.9707754057486991
5069,0.7055818088207525,0.8333035087717106
5070,0.0970711607198761,0.2983613333805127
5071,0.08039263138314212,0.14702560743620488
5072,0.015083481471814991,0.03783070027243019
5073,0.0661274826611969,0.6310736036169577
5074,0.08878989162644521,0.1419871528432123
5075,0.1728959601724869,0.4517331570831653
5076,0.2784847451809064,0.5003748809401094
5077,0.0980347439554898,0.30095305645671117
5078,0.13555150926380993,0.10783724505530444
5079,0.04095440385346443,0.02883561246152858
5080,0.09138047690897291,0.3080354132748881
5081,0.1676594046743362,0.5139517153578599
5082,0.13666495217585564,0.49341577133961834
5083,0.1690862089344504,0.2700845374500719
5084,0.06690202073190997,0.16212371065335182
5085,0.1855452131902026,0.5051293199411636
5086,0.027427990682701395,0.13436708494122201
5087,0.11279168726852501,0.6170174562360061
5088,0.15961693511543892,0.15948412166847253
5089,0.19591242195133282,0.2877292682710541
5090,0.4209903385031425,0.818521110700264
5091,0.19573819041512708,0.5482406263104367
5092,0.0075414497062944634,0.03368487492923882
5093,0.24274607379552068,0.47180552838389156
5094,0.3372846263213754,0.6890259990888616
5095,0.8498773245903016,0.9636860586031873
5096,0.2319382175114618,0.9538071737648995
5097,0.0705667594097361,0.16229543317099418
5098,0.09565254316308747,0.17623649922968918
5099,0.13876130100093573,0.0197241010596588
5100,0.6674467747452424,0.7090815686733211
5101,0.018095315296615993,0.8594307620827154
5102,0.46927841267514764,0.15286012747918282
5103,0.008568418823288428,0.07964281573171433
5104,0.6840119664762543,0.07318187695103619
5105,0.15886655382877787,0.9650679245846712
5106,0.3931561414517991,0.7370691427392781
5107,0.2583625718556767,0.3636258587649948
5108,0.1776482834839823,0.45454613575879704
5109,0.16601567914493529,0.7292183008336078
5110,0.12136881977356286,0.10775301934051636
5111,0.6289694789541123,0.8926138627420614
5112,0.04345207496829354,0.15731400373644522
5113,0.1599530527629516,0.23475304393063953
5114,0.10700942658301824,0.29430559056287425
5115,0.46007058324780015,0.864326450842442
5116,0.11802361039570565,0.44914523506482923
5117,0.28423324832306135,0.8386322879249892
5118,0.17771021762406894,0.2220113454277769
5119,0.15872068125036734,0.6746614641453256
5120,0.5329662202792801,0.3384309416877987
5121,0.1427573285839496,0.5821827535483712
5122,0.04941250828241807,0.09753434070563477
5123,0.2675178907201677,0.5670307030524798
5124,0.058124463250694404,0.714190917329391
5125,0.19766527869392078,0.7444336259614229
5126,0.06361516878126891,0.6377218602042681
5127,0.13898931379492513,0.6280546229136076
5128,0.02794662155270358,0.10465155216277042
5129,0.028521573543085176,0.01677422618415446
5130,0.8383271822145789,0.9719179890347907
5131,0.22162647262946225,0.6353111255820513
5132,0.0461681501707312,0.16642786791255587
5133,0.01936944074577067,0.12185839511460972
5134,0.04459816103756866,0.1371794068349315
5135,0.1070144447371933,0.3162624511291996
5136,0.7302024762365572,0.8827012214449834
5137,0.3305698304889678,0.8036682902515749
5138,0.4029093642906928,0.6667434221389961
5139,0.6444080417053375,0.8563843115565702
5140,0.031944589576003796,0.7276132015707073
5141,0.05531219561433861,0.1478316887959003
5142,0.04770103887726571,0.09811848953724762
5143,0.016214682142632122,0.21891569301578237
5144,0.08742186249221114,0.13652042317969945
5145,0.1288131066208269,0.2522652876561742
5146,0.6008079319804744,0.6653610953094924
5147,0.7895499679027201,0.9410296906031105
5148,0.7476278223387722,0.879577720744245
5149,0.06872454424988363,0.21714846960674247
5150,0.1110218774709741,0.5847005892613887
5151,0.1302058536637973,0.6269581922626335
5152,0.36874579273916347,0.5728669035106431
5153,0.2296595786381319,0.5660124889105715
5154,0.04396641963154369,0.10446512862298916
5155,0.016416240384193342,0.08885122819559825
5156,0.20812166985798417,0.5880152945807655
5157,0.042361351151582245,0.6706075891771913
5158,0.05367532578785648,0.8084454649349135
5159,0.09187542923101609,0.1779630218145898
5160,0.06859960090026486,0.35229735110224947
5161,0.038600960700602954,0.03905627648074898
5162,0.02830337297871913,0.1910878800959506
5163,0.05090375211239585,0.15638019124577546
5164,0.6643999156317226,0.9350993213108153
5165,0.1244188600076183,0.23145033522225528
5166,0.11557184547682985,0.27693906051078665
5167,0.20535452435442547,0.42068381100572405
5168,0.23767039353831296,0.39990284433326273
5169,0.07214347151265552,0.1371801412479741
5170,0.02224431637695619,0.031648796656605985
5171,0.05488316954493579,0.7941962365445808
5172,0.22237881820295405,0.577226073792901
5173,0.10747185532417668,0.21506619886255943
5174,0.5265830316728539,0.5418740724815118
5175,0.008766223305068276,0.07197247706580305
5176,0.3410279719388612,0.37575313353215656
